,MASTER_AI_ID,FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,REGULATORY_PROGRAM,CLOSURE_TYPE,CONTROL_TYPE,IC_ID,INSTRUMENT_ID,DATE_IC_RECORDED,CONTROL_METHOD,AFFECTED_MEDIA,CONSTITUENTS_OF_CONCERN,RESTRICTION_COVERAGE,IC_VFC_ID,FULL_ADDRESS,ZIP_CODE
1585,43164,199909501,National Gasoline Middletown Phillips 66,1003 W Mill St,MIDDLETOWN,HENRY,LUST,LUS No Further Action 1/12/2010,Environmental Restrictive Covenant,2842,,11/19/2009,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property; Portion of Property,51189412,"1003 W Mill St, MIDDLETOWN",47362
1586,43164,199909501,National Gasoline Middletown Phillips 66,1003 W Mill St,MIDDLETOWN,HENRY,LUST,LUS No Further Action 1/12/2010,Environmental Restrictive Covenant,2842,,11/19/2009,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property; Portion of Property,51189412,"1003 W Mill St, MIDDLETOWN",47362
1587,43164,199909501,National Gasoline Middletown Phillips 66,1003 W Mill St,MIDDLETOWN,HENRY,LUST,LUS No Further Action 1/12/2010,Environmental Restrictive Covenant,2843,,11/19/2009,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property; Portion of Property,53023010,"1003 W Mill St, MIDDLETOWN",47362
1588,43164,199909501,National Gasoline Middletown Phillips 66,1003 W Mill St,MIDDLETOWN,HENRY,LUST,LUS No Further Action 1/12/2010,Environmental Restrictive Covenant,2843,,11/19/2009,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property; Portion of Property,53023010,"1003 W Mill St, MIDDLETOWN",47362
1589,43216,7116,Emro Marketing Speedway 6398,630 US Hwy 31 S,PERU,MIAMI,LUST,LUS No Further Action 12/10/2012,Environmental Restrictive Covenant,464,20120524162,09/20/2012,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,67425078,"630 US Hwy 31 S, PERU",46914
1590,43337,15859,Milk Barn,2601 N Washington St,KOKOMO,HOWARD,LUST,LUS No Further Action 9/28/2011,Environmental Restrictive Covenant,499,1134008611,05/19/2011,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,,"2601 N Washington St, KOKOMO",46936
1591,43338,2499,Madison Pantry,1002 Nichole Ave,ANDERSON,MADISON,LUST,LUS No Further Action 2/23/2012,Environmental Restrictive Covenant,304,2011R012824,10/19/2011,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,64115990,"1002 Nichole Ave, ANDERSON",46011
1592,43347,3203,"Central Indiana Oil Company, Inc.",1730 W Boulevard,KOKOMO,HOWARD,UST,LUS No Further Action 2/28/2014,Environmental Restrictive Covenant,2851,,01/03/2014,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,69450263,"1730 W Boulevard, KOKOMO",46936
1593,43413,3317,Crystal Flash Petroleum Corporation 58,301 N Meridian St,PITTSBORO,HENDRICKS,LUST,LUS No Further Action 10/26/2012,Environmental Restrictive Covenant,444,201223090,09/10/2012,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,66811475,"301 N Meridian St, PITTSBORO",46122
1594,43417,3146,Pak A Sak,520 W JEFFERSON ST,PLYMOUTH,MARSHALL,LUST,LUS No Further Action 3/7/2011,Environmental Restrictive Covenant,123,I 201004250,09/01/2010,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, SVOCs - Semi Volatile Organic Compounds, TPH - Total Petroleum Hydrocarbons",Entire Property; Portion of Property,58113388,"520 W JEFFERSON ST, PLYMOUTH",46563
1595,43435,509,Martinrea Industries Incorporated,411 E Central Ave,LAGRANGE,LAGRANGE,LUST,LUS No Further Action 1/10/2013,Environmental Restrictive Covenant,442,12100081,10/03/2012,Ground Water Use Restriction,Ground Water; Subsurface Soil,Petroleum,Entire Property,67075371,"411 E Central Ave, LAGRANGE",46565
1596,43440,6010702,General Waste Products Incorporated,201 S 7th Ave,EVANSVILLE,VANDERBURGH,VRP,VRP Certificate of Completion 4/18/2007,Environmental Restrictive Covenant,932,2007R0002158,,"Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Metals, PCB - Polychlorinated Byphenols",Entire Property; Portion of Property,46019608,"201 S 7th Ave, EVANSVILLE",47708
1597,43461,10179,Neffs Short Stop,702 S Buffalo St,WARSAW,KOSCIUSKO,LUST,LUS No Further Action 11/22/2013,Environmental Restrictive Covenant,2855,,10/22/2013,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,69103415,"702 S Buffalo St, WARSAW",46508
1598,43467,11532,Notts Landing Incorporated,7515 SR 3 S,SOUTH MILFORD,LAGRANGE,LUST,LUS No Further Action,Environmental Restrictive Covenant,434,12090173,09/12/2012,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,66858612,"7515 SR 3 S, SOUTH MILFORD",46565
1599,43493,13216,Pantry 807,5817 Stringtown Rd,EVANSVILLE,VANDERBURGH,LUST,LUS No Further Action 1/7/2009,Environmental Restrictive Covenant,1002,2008R00032175,12/16/2008,"Maintain Vapor Mitigation System, Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property; Portion of Property,41252915,"5817 Stringtown Rd, EVANSVILLE",47708
1600,43499,9118,Circle K 11,139 W Lagrange Rd,HANOVER,JEFFERSON,LUST,LUS No Further Action 10/30/2009,Environmental Restrictive Covenant,877,2009-03995,08/26/2009,"Paved or Concrete Cap, Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,51016495,"139 W Lagrange Rd, HANOVER",47243
1601,43499,9118,Circle K No 11,139 W Lagrange Rd,HANOVER,JEFFERSON,LUST,LUS No Further Action 10/30/2009,Environmental Restrictive Covenant,877,2009-03995,08/26/2009,"Paved or Concrete Cap, Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,51016495,"139 W Lagrange Rd, HANOVER",47243
1602,43500,10051,Northgate True Value Hardware,2400 N Broadway St,ANDERSON,MADISON,UST,LUS No Further Action 7/26/2005,Environmental Restrictive Covenant,1089,2005015577,07/22/2005,"Paved or Concrete Cap, Excavation Notice Required, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Subsurface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, SVOCs - Semi Volatile Organic Compounds, TPH - Total Petroleum Hydrocarbons",Entire Property; Portion of Property,25541447,"2400 N Broadway St, ANDERSON",46011
1603,43507,13218,Drones Convenience Store,410 N Tekoppel Ave,EVANSVILLE,VANDERBURGH,LUST,LUS No Further Action 1/12/2005,Deed Notice,1097,2004R00018557,05/28/2004,Residential Use Restriction,Ground Water,Petroleum,Entire Property,23720109,"410 N Tekoppel Ave, EVANSVILLE",47708
1604,43521,5734,WILBORNS SERVICE,929 W CROSS ST,ANDERSON,MADISON,UST,LUS No Further Action 6/7/2010,Environmental Restrictive Covenant,245,2010003698,03/25/2010,"Paved or Concrete Cap, Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property; Portion of Property,54843712,"929 W CROSS ST, ANDERSON",46011
1605,43535,4130304,Eastside Service,1701 E Main St,CRAWFORDSVILLE,MONTGOMERY,Brownfields,BFF Comfort Letter 8/15/2013,Environmental Restrictive Covenant,2860,,09/30/2013,Paved or Concrete Cap,Subsurface Soil,VOCs - Volatile Organic Compounds,Entire Property,69225598,"1701 E Main St, CRAWFORDSVILLE",47933
1606,43577,2723,Busler Enterprises Incorporated,1375 WASHINGTON AVE,EVANSVILLE,VANDERBURGH,LUST,LUS Closure 3/18/2013,Environmental Restrictive Covenant,1135,2012R00028126,10/29/2012,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,67437119,"1375 WASHINGTON AVE, EVANSVILLE",47708
1607,43579,2725,Busler Enterprises Incorporated,4120 N 1st Ave,EVANSVILLE,VANDERBURGH,LUST,LUS No Further Action 5/9/2013,Environmental Restrictive Covenant,1108,2013R00003015,02/01/2013,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,67361694,"4120 N 1st Ave, EVANSVILLE",47708
1608,43581,2714,Busler Enterprises Incorporated,2400 STRINGTOWN,EVANSVILLE,VANDERBURGH,LUST,LUS No Further Action 11/7/2014,Environmental Restrictive Covenant,2864,,09/05/2014,"Ground Water Use Restriction, Residential Use Restriction",Ground Water,Petroleum,Entire Property,70442476,"2400 STRINGTOWN, EVANSVILLE",47708
1609,43649,8307,Dairy Mart 2235,214 W Lagrange Rd,HANOVER,JEFFERSON,LUST,LUS No Further Action 5/12/2006,Environmental Restrictive Covenant,441,996604,10/22/1999,Ground Water Use Restriction,Ground Water; Subsurface Soil,Petroleum,Entire Property,24523281,"214 W Lagrange Rd, HANOVER",47243
1610,43686,17696,JR Food Mart,813 N Fulton Ave,EVANSVILLE,VANDERBURGH,LUST,LUS No Further Action 9/23/2013,Environmental Restrictive Covenant,2869,,06/07/2013,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,68541613,"813 N Fulton Ave, EVANSVILLE",47708
1611,43730,18676,Street Department,107 Vermont St,CRAWFORDSVILLE,MONTGOMERY,LUST,LUS No Further Action 8/12/2016,Environmental Restrictive Covenant,2870,,07/17/2016,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,VOCs - Volatile Organic Compounds,Entire Property,80326890,"107 Vermont St, CRAWFORDSVILLE",47933
1612,43731,6718,United Unit 6036,5705 Pendleton Ave,ANDERSON,MADISON,UST,LUS No Further Action,Environmental Restrictive Covenant,987,2006013730,07/11/2006,"Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,25381768,"5705 Pendleton Ave, ANDERSON",46011
1613,43783,2816,Fast Lane Foods 2 #17,3448 E CR 300 S,KOKOMO,HOWARD,LUST,LUS No Further Action 8/22/2012,Environmental Restrictive Covenant,619,1234014078,07/13/2012,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,66499269,"3448 E CR 300 S, KOKOMO",46936
1614,43791,15363,Fore Investments,1925 W Franklin St,EVANSVILLE,VANDERBURGH,LUST,LUS No Further Action 6/30/2014,Environmental Restrictive Covenant,2872,,05/21/2014,"Ground Water Use Restriction, Residential Use Restriction",Ground Water,"PAH - Polynuclear Aromatic Hydrocarbons, Petroleum",Entire Property,70171654,"1925 W Franklin St, EVANSVILLE",47708
1615,43816,3065,Chase Leasing Corporation,1050 Markley Dr,PLYMOUTH,MARSHALL,UST,LUS No Further Action 8/11/2003,Environmental Restrictive Covenant,1038,200307452,07/10/2003,"Maintain Building Slab, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Subsurface Soil; Surface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property; Portion of Property,19839110,"1050 Markley Dr, PLYMOUTH",46563
1616,43841,17804,Freedom Express No 3,211 W CENTER ST,BOURBON,MARSHALL,LUST,LUS No Further Action 12/23/2014,Environmental Restrictive Covenant,2873,,12/15/2014,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,80038360,"211 W CENTER ST, BOURBON",46563
1617,43848,7312,Diamond Amoco,200 DIAMOND AVE,EVANSVILLE,VANDERBURGH,LUST,UST No Further Action 2/24/2012,Environmental Restrictive Covenant,112,2012R00004006,02/14/2012,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Metals, PAH - Polynuclear Aromatic Hydrocarbons, VOCs - Volatile Organic Compounds",Entire Property,65281267,"200 DIAMOND AVE, EVANSVILLE",47708
1618,43849,201229097,Bridgestone Retail Operations LLC,219 S WALNUT ST,BLOOMINGTON,MONROE,State Cleanup,SCS Closure 3/10/2014,Environmental Restrictive Covenant,2874,,01/27/2014,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,69628089,"219 S WALNUT ST, BLOOMINGTON",47403
1619,43857,17986,Ricker Real Estate Holdings LLC,2 N Madison Ave,ANDERSON,MADISON,UST,LUS No Further Action 6/21/2007,Environmental Restrictive Covenant,1059,2007004788,03/13/2007,"Paved or Concrete Cap, Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property; Portion of Property,23832990,"2 N Madison Ave, ANDERSON",46011
1620,43897,2645,Mongo Country Store Incorporated,3000 N SR 3,MONGO,LAGRANGE,LUST,LUS No Further Action 12/21/2011,Environmental Restrictive Covenant,517,11070311,07/19/2011,"Agricultural or Food Crop, Other Restriction (Specify), Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,63045011,"3000 N SR 3, MONGO",46565
1621,43953,6961201,Berry Bearings,1612 S Kentucky Ave,EVANSVILLE,VANDERBURGH,VRP,VRP Certificate of Completion 1/27/1999,Deed Notice,665,1999R00005799,01/27/1999,Residential Use Restriction,Ground Water; Subsurface Soil; Surface Soil,Petroleum,Entire Property,46784343,"1612 S Kentucky Ave, EVANSVILLE",47708
1622,43980,4090804,GRACE COLLEGE,610 WOOSTER RD,WINONA LAKE,KOSCIUSKO,Brownfields,BFF No Further Action 11/5/2009,Environmental Restrictive Covenant,29,2011020838; 2011020839,02/16/2011,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,63372555; 63372651,"610 WOOSTER RD, WINONA LAKE",46508
1623,43980,4090804,GRACE COLLEGE,610 WOOSTER RD,WINONA LAKE,KOSCIUSKO,Brownfields,BFF No Further Action 11/5/2009,Environmental Restrictive Covenant,29,2011020838; 2011020839,02/16/2011,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,63372555; 63372651,"610 WOOSTER RD, WINONA LAKE",46508
1624,44018,4040040,Alexander Real Estate Inc,522 NW 1st St,EVANSVILLE,VANDERBURGH,Brownfields,BFF No Further Action 4/21/2010,Environmental Restrictive Covenant,247,2010R00016775,07/23/2010,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,57382530,"522 NW 1st St, EVANSVILLE",47708
1625,44059,000000174,Wansford Railroad Yard,3800 US Hwy 41 N,EVANSVILLE,VANDERBURGH,State Cleanup,SCS No Further Action 5/7/2008,Environmental Restrictive Covenant,872,2007R00025437,08/10/2007,"Soil or Vegetative Cap, Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Metals, SVOCs - Semi Volatile Organic Compounds",Entire Property; Portion of Property,37012925,"3800 US Hwy 41 N, EVANSVILLE",47708
1626,44084,19372,Superior Glass & Paint Company Incorporated,701 N MAIN ST,KOKOMO,HOWARD,LUST,LUS No Further Action 1/13/2014,Environmental Restrictive Covenant,2883,,12/27/2013,Ground Water Use Restriction,Ground Water,PAH - Polynuclear Aromatic Hydrocarbons,Entire Property,69448267,"701 N MAIN ST, KOKOMO",46936
1627,44134,6970703,Bowen Center,401 W Jefferson St,PLYMOUTH,MARSHALL,VRP,VRP Certificate of Completion 3/22/2002,Deed Notice,682,200205737,03/22/2002,Residential Use Restriction,Ground Water; Subsurface Soil,Petroleum,Entire Property,66817614,"401 W Jefferson St, PLYMOUTH",46563
1628,44185,18887,Russell Oil Company,1010 E 53rd St,ANDERSON,MADISON,LUST,LUS No Further Action 12/17/2013,Environmental Restrictive Covenant,2884,,10/31/2013,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,69480331,"1010 E 53rd St, ANDERSON",46011
1629,44242,10338,Walts Service Center Incorporated,5001 New Harmony Rd,EVANSVILLE,VANDERBURGH,LUST,LUS No Further Action 1/30/2014,Environmental Restrictive Covenant,2885,,11/14/2013,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,69635030,"5001 New Harmony Rd, EVANSVILLE",47708
1630,44249,10502,"CWK Investments-Industrial, LLC",5500 Boonville Hwy,EVANSVILLE,VANDERBURGH,LUST,Reparceled property,Environmental Restrictive Covenant,2886,,08/21/2023,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,83531393,"5500 Boonville Hwy, EVANSVILLE",47708
1631,44249,10502,Sterling Boiler & Mechanical,5500 Boonville Hwy,EVANSVILLE,VANDERBURGH,LUST,Reparceled property,Environmental Restrictive Covenant,2886,,08/21/2023,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,83531393,"5500 Boonville Hwy, EVANSVILLE",47708
1632,44529,6877,Uhl Oil Company Incorporated,123 W Williams St,KENDALLVILLE,NOBLE,LUST,LUS No Further Action 12/1/2006,Environmental Restrictive Covenant,1071,061100554,11/21/2006,"Paved or Concrete Cap, Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, Petroleum, SVOCs - Semi Volatile Organic Compounds, TPH - Total Petroleum Hydrocarbons",Entire Property; Portion of Property,23010736,"123 W Williams St, KENDALLVILLE",46701
